"","age","ed","employ","income","lninc","debtinc","creddebt","lncreddebt","othdebt","lnothdebt","spoused","reside","pets","pets_cats","pets_dogs","pets_birds","pets_reptiles","pets_small","pets_saltfish","pets_freshfish","carvalue","commutetime","tenure","longmon","lnlongmon","longten","lnlongten","tollmon","tollten","equipmon","equipten","cardmon","cardten","wiremon","wireten","hourstv","total_spend","ln_Total_spend"
"873",36,20,1,37,3.61,8.2,0.05,"-3.09",2.99,"1.09",19,2,3,1,2,0,0,0,0,0,14.5,"24.00",22,3.95,1.37,"88.65","4.48",0,0,0,0,0,"0.00",0,0,17,441.81,6.09087992540618
"874",63,12,4,33,3.5,2.1,0.1,"-2.30",0.59,"-0.52",12,2,2,0,2,0,0,0,0,0,15.8,"34.00",9,3.25,1.18,"39.85","3.69",19.75,181.2,0,0,20,"190.00",18,139.7,20,522.03,6.2577250574956
"875",24,14,1,29,3.37,11.9,2.04,"0.71",1.41,"0.35",-1,3,1,1,0,0,0,0,0,0,21,"26.00",6,3.45,1.24,"20.70","3.03",0,0,0,0,0,"0.00",0,0,19,247.36,5.51084476539906
"876",79,22,24,24,3.18,12.8,0.03,"-3.48",3.04,"1.11",-1,1,1,1,0,0,0,0,0,0,10.5,"28.00",72,29.65,3.39,"2201.75","7.70",34.5,2603.3,0,0,57.25,"4180.00",56.65,4051,16,264.95,5.57954112893877
"877",24,19,0,24,3.18,2.8,0.18,"-1.69",0.49,"-0.72",18,4,0,0,0,0,0,0,0,0,12.7,"18.00",62,27.45,3.31,"1703.25","7.44",0,0,38,2344.25,18.5,"1100.00",0,0,18,395.44,5.9799990689987
"878",20,15,0,32,3.47,6.6,1.27,"0.24",0.84,"-0.17",11,4,0,0,0,0,0,0,0,0,-1,"21.00",18,8.9,2.19,"137.50","4.92",22.25,408.15,0,0,18.25,"295.00",0,0,26,803.6,6.68910163294078
"879",63,10,4,30,3.4,14.4,1.68,"0.52",2.64,"0.97",15,4,6,0,0,0,0,0,0,6,16.5,"26.00",27,6.5,1.87,"176.85","5.18",31.75,816.65,0,0,18,"420.00",0,0,24,325.25,5.78459411739261
"880",63,16,23,42,3.74,5.2,0.11,"-2.21",2.07,"0.73",16,2,0,0,0,0,0,0,0,0,18.2,"36.00",57,17.05,2.84,"966.70","6.87",22.75,1391.55,0,0,21.5,"1090.00",0,0,21,382.17,5.9458655357898
"881",35,12,2,24,3.18,7.8,0.78,"-0.25",1.09,"0.09",13,4,1,1,0,0,0,0,0,0,14.3,"30.00",42,11.8,2.47,"469.75","6.15",36.5,1531.55,0,0,52.75,"2205.00",0,0,21,1645.3,7.4056780173926
"882",29,9,7,20,3,4.4,0.35,"-1.04",0.53,"-0.64",-1,2,0,0,0,0,0,0,0,0,-1,"18.00",22,5.9,1.77,"130.40","4.87",0,0,0,0,0,"0.00",0,0,21,360.24,5.88677047599332
"883",39,12,9,43,3.76,7.7,0.84,"-0.18",2.47,"0.91",14,5,0,0,0,0,0,0,0,0,21.1,"27.00",32,6.1,1.81,"190.60","5.25",23.75,748.4,0,0,10.25,"300.00",0,0,8,1978.05,7.58986678992182
"884",55,12,17,79,4.37,28,2.48,"0.91",19.64,"2.98",10,5,0,0,0,0,0,0,0,0,39.8,"33.00",40,6.5,1.87,"267.20","5.59",29.25,1221.35,0,0,26.5,"985.00",0,0,11,1329.5,7.19255821068307
"885",38,17,1,59,4.08,2.3,0.04,"-3.31",1.32,"0.28",-1,1,3,0,3,0,0,0,0,0,34.7,"27.00",15,3.9,1.36,"71.80","4.27",37.5,573.8,54.75,777.75,26.25,"380.00",34.35,407.9,27,659.44,6.49139099000497
"886",48,12,14,36,3.58,19.1,0.81,"-0.21",6.06,"1.80",-1,1,0,0,0,0,0,0,0,0,23.3,"23.00",33,11.55,2.45,"426.15","6.05",15.75,506.35,0,0,0,"0.00",0,0,16,220.79,5.39721202352225
"887",36,14,4,56,4.03,7.8,3.18,"1.16",1.19,"0.17",-1,2,3,0,0,0,0,0,0,3,26,"24.00",55,16.85,2.82,"931.35","6.84",22,1184,0,0,8.5,"420.00",0,0,23,468.65,6.1498562211925
"888",79,9,34,18,2.89,12.3,1.34,"0.29",0.88,"-0.13",-1,1,2,0,2,0,0,0,0,0,11.6,"27.00",52,13.6,2.61,"702.10","6.55",29.25,1531.95,0,0,23.5,"1185.00",0,0,18,864.52,6.76217443961572
"889",71,15,4,39,3.66,2.2,0.36,"-1.01",0.49,"-0.71",-1,1,2,2,0,0,0,0,0,0,21.3,"27.00",69,17.35,2.85,"1205.85","7.09",0,0,0,0,15.5,"1055.00",0,0,16,423.19,6.04782125077531
"890",26,13,2,52,3.95,7.8,1.36,"0.31",2.7,"0.99",9,5,3,3,0,0,0,0,0,0,36.3,"23.00",22,7.5,2.01,"178.15","5.18",37.25,763.1,0,0,40.5,"880.00",33.2,680.2,23,274.79,5.61600716958417
"891",37,13,5,24,3.18,11.6,1.01,"0.01",1.78,"0.57",-1,3,0,0,0,0,0,0,0,0,13.1,"20.00",52,7.85,2.06,"383.75","5.95",0,0,0,0,21.25,"1050.00",0,0,17,570.47,6.34646058246811
"892",51,12,7,42,3.74,14,0.55,"-0.59",5.33,"1.67",-1,3,0,0,0,0,0,0,0,0,19.7,"19.00",24,6.75,1.91,"155.00","5.04",16.25,392.35,0,0,10.25,"235.00",0,0,20,735.85,6.60102629361012
"893",62,16,13,64,4.16,2.6,0.75,"-0.28",0.91,"-0.09",13,2,6,2,0,0,0,0,0,4,28,"16.00",42,27.45,3.31,"1087.55","6.99",0,0,36.5,1403.4,18.75,"835.00",0,0,17,508.47,6.23140621669807
"894",28,19,3,61,4.11,5,1.46,"0.38",1.59,"0.46",14,7,3,3,0,0,0,0,0,0,30,"31.00",13,5.9,1.77,"83.30","4.42",0,0,32.9,423.5,0,"0.00",0,0,19,465.97,6.14412125437091
"895",53,9,30,141,4.95,8.4,4.45,"1.49",7.39,"2.00",-1,1,3,3,0,0,0,0,0,0,-1,"31.00",53,10.8,2.38,"566.00","6.34",21,1070.4,0,0,15,"775.00",0,0,15,341.59,5.83361118748124
"896",62,17,4,60,4.09,11.6,2.53,"0.93",4.43,"1.49",-1,1,0,0,0,0,0,0,0,0,23.4,"29.00",28,8.55,2.15,"230.30","5.44",17.5,486.65,46.45,1256.35,23,"585.00",40.1,1101.85,23,222.91,5.40676810255284
"897",32,11,2,32,3.47,11.7,0.55,"-0.59",3.19,"1.16",13,2,0,0,0,0,0,0,0,0,19.8,"30.00",20,7.7,2.04,"162.65","5.09",28,549.5,0,0,30.25,"580.00",0,0,21,343.42,5.83895418788566
"898",50,12,17,86,4.45,12.7,4.64,"1.54",6.28,"1.84",11,2,0,0,0,0,0,0,0,0,37.3,"34.00",72,65.3,4.18,"4849.75","8.49",0,0,0,0,40.75,"2830.00",0,0,14,782.21,6.6621232466938
"899",25,18,0,13,2.56,1.8,0.12,"-2.15",0.12,"-2.14",16,5,0,0,0,0,0,0,0,0,4.3,"24.00",43,10.25,2.33,"457.30","6.13",0,0,0,0,0,"0.00",0,0,22,89.22,4.49110522970012
"900",70,18,22,150,5.01,2.2,2.41,"0.88",0.89,"-0.11",18,2,0,0,0,0,0,0,0,0,72.6,"19.00",71,17.7,2.87,"1274.95","7.15",39.25,2802.9,59.7,4254.75,17.25,"1165.00",67.05,4755.65,17,427.51,6.0579776799161
"901",67,22,6,126,4.84,12,9.6,"2.26",5.52,"1.71",16,5,4,0,0,0,0,4,0,0,49.1,"30.00",65,17.75,2.88,"1100.35","7.00",0,0,35.25,2353.55,11.5,"720.00",0,0,31,833.78,6.72596957859149
"902",22,10,1,22,3.09,8,0.81,"-0.21",0.95,"-0.05",-1,3,10,0,0,0,0,0,0,10,-1,"21.00",10,6.75,1.91,"69.45","4.24",16,162.6,28.35,224.7,0,"0.00",0,0,16,435.88,6.07736697610869
"903",45,20,0,56,4.03,2,0.52,"-0.65",0.6,"-0.52",-1,1,0,0,0,0,0,0,0,0,22.7,"33.00",41,12.65,2.54,"445.55","6.10",27.25,1169,41.3,1683.3,11.25,"430.00",31.15,1324.1,23,314.75,5.75177867292446
"904",59,18,3,118,4.77,9.6,4.43,"1.49",6.9,"1.93",-1,3,0,0,0,0,0,0,0,0,-1,"23.00",36,7,1.95,"243.80","5.50",0,0,32.35,1163.25,14.5,"540.00",0,0,21,534.51,6.28135043936399
"905",29,10,4,33,3.5,14.8,3.24,"1.17",1.65,"0.50",-1,1,0,0,0,0,0,0,0,0,18.7,"18.00",28,8.9,2.19,"232.05","5.45",0,0,0,0,14.75,"395.00",0,0,21,171.85,5.14662200329584
"906",68,7,17,57,4.04,4.9,1.23,"0.21",1.56,"0.45",-1,1,7,0,2,0,0,0,0,5,-1,"22.00",31,6.2,1.82,"195.90","5.28",23.75,738.7,0,0,24.5,"805.00",0,0,20,1231.22,7.11576082670722
"907",36,20,0,65,4.17,1.7,0.51,"-0.66",0.59,"-0.53",-1,1,3,1,1,0,1,0,0,0,40.1,"23.00",26,5,1.61,"116.95","4.76",0,0,33,867.2,43.75,"1135.00",0,0,25,879.74,6.7796264092715
"908",34,14,6,64,4.16,5.5,1.18,"0.16",2.34,"0.85",-1,1,5,0,1,0,0,0,0,4,31.7,"20.00",58,15.95,2.77,"847.95","6.74",41.25,2498.25,0,0,19.75,"1110.00",49.65,2957,21,412.67,6.02264824208824
"909",79,10,35,11,2.4,9.6,0.12,"-2.13",0.94,"-0.06",10,2,2,0,0,0,0,0,0,2,4.7,"24.00",70,28.45,3.35,"1820.05","7.51",48,3284.9,0,0,37.5,"2625.00",0,0,21,52.83,3.96707921117622
"910",49,13,18,38,3.64,5.6,1.03,"0.03",1.1,"0.09",17,2,6,0,1,0,0,0,0,5,14.5,"22.00",69,29.3,3.38,"2053.75","7.63",23.75,1529.35,0,0,9.25,"635.00",0,0,19,200.11,5.29886721535347
"911",18,13,0,13,2.56,2.7,0.07,"-2.70",0.28,"-1.26",-1,2,6,0,0,0,0,0,0,6,9.4,"26.00",5,4.45,1.49,"14.95","2.70",0,0,23.65,101.05,0,"0.00",0,0,23,215.28,5.37193950641865
"912",20,15,0,24,3.18,17.1,0.31,"-1.17",3.79,"1.33",13,5,2,1,1,0,0,0,0,0,16.4,"28.00",28,8.5,2.14,"221.55","5.40",11.25,353.85,37.15,1030.65,17,"490.00",23.9,636.9,24,260.68,5.56329360146418
"913",63,10,11,34,3.53,2.9,0.13,"-2.02",0.85,"-0.16",12,2,6,3,3,0,0,0,0,0,20.6,"27.00",40,5.15,1.64,"171.85","5.15",0,0,0,0,16.5,"620.00",0,0,15,441.17,6.08943028869396
"914",67,14,16,114,4.74,5.9,4.3,"1.46",2.42,"0.88",8,2,3,3,0,0,0,0,0,0,48.5,"28.00",35,7.75,2.05,"261.70","5.57",0,0,22.15,806.15,0,"0.00",0,0,27,1735.66,7.45914302350412
"915",73,10,28,9,2.2,8.4,0.05,"-3.08",0.71,"-0.34",12,2,0,0,0,0,0,0,0,0,4.3,"28.00",65,25,3.22,"1560.55","7.35",0,0,0,0,11.5,"720.00",0,0,19,143.89,4.96904911877533
"916",64,11,27,116,4.75,7.3,1.74,"0.55",6.73,"1.91",8,2,0,0,0,0,0,0,0,0,60.9,"30.00",61,8.2,2.1,"457.60","6.13",0,0,0,0,10,"590.00",0,0,23,290.98,5.67325453628724
"917",38,18,7,105,4.65,12.1,5.74,"1.75",6.96,"1.94",-1,1,7,0,1,0,0,0,0,6,52.7,"26.00",34,12.55,2.53,"395.15","5.98",0,0,29.85,936.05,0,"0.00",0,0,19,1083.64,6.98808102352004
"918",26,18,1,18,2.89,13.7,0.71,"-0.35",1.76,"0.56",-1,1,6,1,1,0,4,0,0,0,11.7,"29.00",16,6.7,1.9,"114.05","4.74",22,342.5,39.35,594.15,11,"145.00",26.45,414.35,17,394.86,5.97853127169608
"919",69,17,17,46,3.83,13.1,2.63,"0.97",3.39,"1.22",-1,1,2,0,2,0,0,0,0,0,12.4,"22.00",46,6.65,1.89,"287.00","5.66",27.25,1287.25,0,0,8.5,"375.00",0,0,18,273.22,5.61027733145934
"920",34,19,2,52,3.95,4.3,0.8,"-0.22",1.43,"0.36",-1,1,2,0,2,0,0,0,0,0,28.3,"21.00",32,5.4,1.69,"169.80","5.13",0,0,24.8,747.3,0,"0.00",0,0,19,100.48,4.60995870271989
"921",43,15,5,62,4.13,21.5,3.49,"1.25",9.84,"2.29",12,5,1,1,0,0,0,0,0,0,21.3,"18.00",48,7.55,2.02,"381.00","5.94",32,1512,46.2,2151.25,17.5,"790.00",44.8,2067.55,20,621.97,6.43289186006475
"922",47,17,4,73,4.29,1.5,0.3,"-1.19",0.79,"-0.23",16,3,5,0,0,0,0,0,0,5,42.5,"26.00",17,11.4,2.43,"207.60","5.34",0,0,34.25,572.85,0,"0.00",0,0,22,641.83,6.46432347111712
"923",32,17,4,27,3.3,24.1,3.29,"1.19",3.22,"1.17",13,2,2,0,2,0,0,0,0,0,13.1,"27.00",51,14.35,2.66,"724.75","6.59",18.75,952.1,0,0,11.75,"550.00",0,0,23,400.74,5.9933128379656
"924",48,20,8,212,5.36,14,10.45,"2.35",19.23,"2.96",20,2,1,1,0,0,0,0,0,0,89.9,"24.00",65,10.75,2.37,"712.35","6.57",25.25,1746.2,0,0,23.75,"1525.00",0,0,28,363.55,5.89591683909607
"925",34,15,2,49,3.89,1.6,0.03,"-3.60",0.76,"-0.28",18,3,2,1,1,0,0,0,0,0,28.2,"27.00",17,5.45,1.7,"92.40","4.53",15.5,246.45,0,0,21.25,"335.00",0,0,20,152.24,5.02545822298789
"926",33,19,1,48,3.87,12.3,1.78,"0.58",4.12,"1.42",16,6,4,3,1,0,0,0,0,0,19.1,"28.00",54,7.7,2.04,"453.15","6.12",26,1466.65,0,0,21,"1145.00",0,0,14,322.12,5.77492414692734
"927",71,14,4,9,2.2,4.3,0.07,"-2.59",0.31,"-1.16",-1,1,16,2,2,0,0,0,0,12,4.5,"29.00",70,25.4,3.23,"1797.85","7.49",0,0,0,0,28.75,"1900.00",0,0,0,277.32,5.62517207407429
"928",47,19,6,111,4.71,4.2,2.48,"0.91",2.18,"0.78",14,5,0,0,0,0,0,0,0,0,71.2,"26.00",37,7.5,2.01,"308.90","5.73",15.75,602.15,41.3,1498.4,0,"0.00",35.85,1238.6,24,534.21,6.28078902008133
"929",45,20,3,58,4.06,14.2,1.93,"0.66",6.31,"1.84",17,5,7,2,1,1,0,0,0,3,26,"20.00",13,6.55,1.88,"72.80","4.29",0,0,33.05,408.95,0,"0.00",0,0,24,342.84,5.83726386603068
"930",71,16,10,54,3.99,10,1.74,"0.55",3.66,"1.30",-1,1,9,4,0,0,0,0,0,5,23.5,"19.00",66,21.4,3.06,"1556.35","7.35",0,0,0,0,74.75,"5050.00",0,0,15,194.58,5.27084338954728
"931",41,11,14,55,4.01,7.4,3.22,"1.17",0.85,"-0.16",14,2,1,1,0,0,0,0,0,0,34.1,"22.00",35,11.05,2.4,"351.95","5.86",0,0,0,0,0,"0.00",0,0,19,469.43,6.1515191927509
"932",65,15,27,29,3.37,6,0.82,"-0.20",0.92,"-0.08",-1,1,7,1,0,1,0,0,0,5,12.1,"33.00",44,5.35,1.68,"235.90","5.46",0,0,40.65,1769.95,15,"590.00",30.35,1278.95,23,407.34,6.00964821754161
"933",76,22,9,9,2.2,3.7,0.05,"-3.07",0.29,"-1.25",20,2,12,1,0,0,0,0,0,11,3.2,"23.00",64,24.55,3.2,"1638.75","7.40",0,0,33.35,2188.45,5.25,"310.00",27.8,1659.45,0,187.67,5.23468510130318
"934",67,16,7,39,3.66,18.4,1.52,"0.42",5.65,"1.73",16,2,0,0,0,0,0,0,0,0,19.5,"25.00",70,14.2,2.65,"1043.35","6.95",20.5,1417.1,0,0,22.5,"1510.00",0,0,20,409.91,6.0159376234069
"935",63,13,11,10,2.3,9.4,0.16,"-1.85",0.78,"-0.25",9,2,2,2,0,0,0,0,0,0,5.1,"19.00",60,22.55,3.12,"1384.50","7.23",0,0,0,0,31.5,"1755.00",0,0,23,276.76,5.62315070463061
"936",53,8,10,25,3.22,6.8,0.73,"-0.31",0.97,"-0.04",9,3,0,0,0,0,0,0,0,0,9.7,"23.00",30,6.35,1.85,"187.05","5.23",0,0,0,0,14.5,"435.00",0,0,23,196.63,5.28132379017147
"937",41,11,10,40,3.69,4.3,0.89,"-0.12",0.83,"-0.18",16,4,6,0,0,0,0,0,0,6,15.1,"31.00",19,4.35,1.47,"78.90","4.37",0,0,0,0,0,"0.00",0,0,15,319.79,5.76766453036749
"938",77,21,31,66,4.19,20,6.1,"1.81",7.1,"1.96",-1,1,7,1,0,0,0,0,0,6,-1,"35.00",72,56.9,4.04,"4290.70","8.36",19,1480.5,0,0,58.25,"4155.00",0,0,12,354.32,5.87020045961494
"939",43,16,5,58,4.06,7.7,1.17,"0.16",3.3,"1.19",-1,1,0,0,0,0,0,0,0,0,30.2,"26.00",1,0.9,-0.11,"0.90","-0.11",16,16,0,0,0,"0.00",14.55,14.55,17,545.76,6.30217931867034
"940",66,17,19,109,4.69,4.6,2.25,"0.81",2.77,"1.02",-1,2,0,0,0,0,0,0,0,0,55.5,"22.00",33,6.9,1.93,"233.75","5.45",0,0,29.15,929,0,"0.00",0,0,28,581.17,6.36504331302048
"941",47,13,10,48,3.87,6.9,1.55,"0.44",1.76,"0.57",14,3,0,0,0,0,0,0,0,0,27.5,"34.00",35,9.5,2.25,"292.90","5.68",0,0,0,0,12,"380.00",0,0,27,360.53,5.88757517101572
"942",63,16,13,76,4.33,7.2,1.76,"0.57",3.71,"1.31",-1,1,8,0,0,0,0,0,0,8,32.3,"28.00",34,5.95,1.78,"181.60","5.20",23.75,735.35,0,0,16.25,"520.00",0,0,24,449,6.10702288774225
"943",75,14,29,22,3.09,6,0.88,"-0.12",0.44,"-0.83",11,2,8,0,1,0,0,0,0,7,11.8,"19.00",66,35.95,3.58,"2315.45","7.75",35.25,2404.55,0,0,26.75,"1775.00",0,0,18,228.65,5.43219245010406
"944",37,16,10,35,3.56,8.7,2.27,"0.82",0.78,"-0.25",-1,1,2,0,0,2,0,0,0,0,14.1,"29.00",2,8.55,2.15,"15.50","2.74",0,0,0,0,0,"0.00",0,0,20,256.2,5.54595838946263
"945",54,9,15,77,4.34,7.6,2.24,"0.81",3.61,"1.28",-1,1,3,0,3,0,0,0,0,0,47.3,"40.00",63,20.15,3,"1282.40","7.16",43.5,2865.85,0,0,29.5,"1845.00",0,0,19,164.88,5.1052179365822
"946",27,16,0,23,3.14,5.4,0.23,"-1.46",1.01,"0.01",17,6,3,0,1,0,0,0,0,2,14.3,"23.00",32,7.6,2.03,"248.65","5.52",0,0,31.5,996.8,0,"0.00",0,0,19,531.63,6.27594775865536
"947",34,18,0,107,4.67,3.6,1.01,"0.01",2.85,"1.05",-1,1,10,0,0,0,0,0,5,5,48.5,"26.00",10,2.75,1.01,"29.50","3.38",0,0,0,0,0,"0.00",0,0,25,357.78,5.87991827236307
"948",28,16,1,56,4.03,16.1,5.49,"1.70",3.53,"1.26",-1,1,6,1,0,0,0,0,0,5,22,"34.00",22,4.3,1.46,"107.15","4.67",0,0,0,0,0,"0.00",0,0,19,125.06,4.82879362213915
"949",78,11,40,23,3.14,9.3,0.77,"-0.26",1.37,"0.32",12,2,6,0,0,0,0,0,0,6,-1,"21.00",49,12.15,2.5,"665.85","6.50",0,0,0,0,8.75,"410.00",0,0,25,290.14,5.67036356511076
"950",66,13,16,64,4.16,6,0.74,"-0.30",3.1,"1.13",12,2,5,2,0,0,0,0,0,3,25.9,"28.00",72,44.15,3.79,"3213.20","8.08",32.5,2367.25,0,0,28.25,"1985.00",0,0,22,373.05,5.92171245891752
"951",68,16,8,89,4.49,4.3,2.42,"0.88",1.41,"0.34",-1,1,7,1,0,0,0,0,0,6,43.7,"22.00",5,5.65,1.73,"20.60","3.03",0,0,0,0,0,"0.00",0,0,19,708.47,6.56310771525612
"952",23,18,0,60,4.09,13.5,1.26,"0.23",6.84,"1.92",16,2,0,0,0,0,0,0,0,0,26.5,"32.00",14,8.35,2.12,"123.60","4.82",23,295.5,0,0,8.75,"125.00",0,0,25,495.08,6.20471936567182
"953",46,8,12,44,3.78,8.2,1.48,"0.39",2.13,"0.75",8,2,8,1,0,0,0,0,0,7,27.4,"21.00",24,7.9,2.07,"212.85","5.36",22.5,530.75,0,0,12.25,"295.00",0,0,15,297.19,5.69437166490201
"954",41,14,12,63,4.14,2.6,0.3,"-1.22",1.34,"0.29",-1,4,14,3,2,0,0,0,0,9,-1,"25.00",36,13.05,2.57,"495.25","6.21",0,0,32.75,1147.35,21.25,"765.00",0,0,15,588.3,6.37723702187041
"955",49,19,11,150,5.01,11.1,5.61,"1.72",11.04,"2.40",-1,2,9,0,0,0,0,0,0,9,69.8,"29.00",24,13.3,2.59,"289.35","5.67",0,0,30.55,602.35,0,"0.00",0,0,16,710.59,6.56609561087321
"956",68,14,9,13,2.56,13.8,0.79,"-0.23",1,"0.00",16,2,1,1,0,0,0,0,0,0,8.2,"25.00",46,8.55,2.15,"417.70","6.03",27.25,1325.8,59.05,2623.95,63.25,"2825.00",34.85,1608.85,31,350.43,5.85916097183571
"957",39,13,15,51,3.93,3.6,0.38,"-0.97",1.46,"0.38",-1,2,6,0,0,0,0,0,0,6,-1,"24.00",69,31.7,3.46,"2221.60","7.71",28.5,2154.95,47.8,3274.55,33.75,"2275.00",0,0,18,668.6,6.505185973986
"958",23,17,0,39,3.66,27.9,2.82,"1.04",8.06,"2.09",12,4,8,1,0,0,0,0,0,7,20.4,"13.00",25,14.05,2.64,"354.25","5.87",19,505.9,41.35,1069.25,33.5,"825.00",48,1156.2,21,254.45,5.53910435303484
"959",57,15,16,31,3.43,4.3,0.54,"-0.61",0.79,"-0.24",-1,1,1,1,0,0,0,0,0,0,13.8,"26.00",52,11.95,2.48,"620.30","6.43",30.75,1600.6,0,0,12.25,"630.00",0,0,14,386.45,5.95700249355288
"960",20,12,0,13,2.56,5.2,0.28,"-1.26",0.39,"-0.94",-1,2,3,1,0,0,2,0,0,0,7.8,"34.00",27,5,1.61,"131.60","4.88",16.25,433.75,0,0,0,"0.00",0,0,26,366.11,5.90293383469442
"961",55,17,19,146,4.98,21.1,16.42,"2.80",14.39,"2.67",-1,1,3,3,0,0,0,0,0,0,50.6,"28.00",59,16.55,2.81,"880.25","6.78",0,0,38.4,2246.05,17.75,"1125.00",32.8,2004.9,17,796.53,6.68026479342423
"962",48,19,12,121,4.8,6.5,2.25,"0.81",5.62,"1.73",-1,1,13,2,2,0,0,0,0,9,-1,"#NULL!",17,4.65,1.54,"75.95","4.33",19.75,341.05,55.8,843.15,17.25,"260.00",68.6,1182.25,15,367.43,5.90653282431952
"963",51,18,3,31,3.43,14.9,1.64,"0.49",2.98,"1.09",17,2,4,0,0,0,0,0,0,4,14.2,"25.00",54,15.85,2.76,"933.65","6.84",0,0,27.8,1462.1,16,"895.00",0,0,18,88.5,4.48300255201388
"964",27,18,2,44,3.78,8.5,1.02,"0.02",2.72,"1.00",16,5,5,1,0,0,0,0,0,4,21.2,"25.00",11,7.6,2.03,"62.80","4.14",0,0,31.4,320.35,0,"0.00",0,0,25,117.25,4.76430840732639
"965",76,14,27,10,2.3,12.1,0.68,"-0.39",0.53,"-0.63",10,2,5,2,0,0,0,0,0,3,5.9,"21.00",70,15.9,2.77,"1143.20","7.04",0,0,0,0,40.25,"2770.00",0,0,16,36.68,3.60223164738826
"966",30,20,1,27,3.3,20.6,2.53,"0.93",3.03,"1.11",-1,3,6,2,0,0,0,0,0,4,15.2,"17.00",7,3.85,1.35,"28.00","3.33",0,0,0,0,0,"0.00",0,0,18,397.49,5.98516977654523
"967",67,17,14,34,3.53,10,2.5,"0.92",0.9,"-0.10",-1,3,0,0,0,0,0,0,0,0,23.3,"31.00",62,8.45,2.13,"529.95","6.27",15,918.9,0,0,30,"1890.00",0,0,26,287.59,5.66153585472778
"968",42,16,5,92,4.52,5.1,2.31,"0.84",2.38,"0.87",12,2,3,1,0,0,0,0,0,2,45.6,"26.00",36,14.85,2.7,"569.85","6.35",0,0,32.3,1081.25,0,"0.00",0,0,16,688.64,6.53471863809331
"969",24,14,1,25,3.22,2.4,0.06,"-2.83",0.54,"-0.61",-1,1,0,0,0,0,0,0,0,0,13,"19.00",16,2.7,0.99,"44.40","3.79",0,0,0,0,11.5,"190.00",0,0,25,903.47,6.80624290527514
"970",42,10,10,38,3.64,9.7,1.12,"0.12",2.56,"0.94",7,3,2,0,2,0,0,0,0,0,14.9,"35.00",64,14.8,2.69,"955.80","6.86",0,0,0,0,9,"525.00",0,0,24,509.64,6.23370459411318
"971",67,13,36,95,4.55,10.8,2.99,"1.09",7.27,"1.98",-1,1,8,2,0,0,0,0,0,6,44.9,"22.00",68,24.3,3.19,"1641.35","7.40",0,0,0,0,6.25,"405.00",0,0,21,530.4,6.27363143887165
"972",40,17,7,63,4.14,8.4,0.91,"-0.09",4.38,"1.48",11,8,0,0,0,0,0,0,0,0,28.2,"24.00",14,9.5,2.25,"131.30","4.88",19,235.2,39.35,507.65,32.75,"430.00",24.8,321.1,19,350.76,5.86010222891116
"973",62,11,5,32,3.47,1.3,0.18,"-1.71",0.24,"-1.44",-1,1,5,0,5,0,0,0,0,0,14.1,"23.00",63,22.75,3.12,"1461.60","7.29",19.75,1218.8,0,0,30.5,"1845.00",0,0,24,365.63,5.90162189310629
"974",19,14,0,13,2.56,23.3,0.19,"-1.64",2.84,"1.04",-1,1,2,1,1,0,0,0,0,0,8.4,"20.00",14,3.3,1.19,"57.20","4.05",28.5,442.25,0,0,15.25,"200.00",25.55,319.65,19,273.33,5.61067985639388
"975",33,15,7,65,4.17,5.1,2.46,"0.90",0.86,"-0.16",18,3,0,0,0,0,0,0,0,0,20.2,"32.00",45,6,1.79,"305.50","5.72",20,874.75,0,0,24.5,"1000.00",0,0,29,731.56,6.59517924033637
"976",47,15,16,148,5,11.3,2.21,"0.79",14.52,"2.68",14,2,0,0,0,0,0,0,0,0,47.4,"23.00",59,16,2.77,"910.95","6.81",0,0,43,2490.4,11.5,"655.00",0,0,27,843.81,6.73792735076958
"977",27,22,0,44,3.78,6,0.69,"-0.37",1.95,"0.67",19,3,11,1,0,0,0,0,0,10,-1,"28.00",35,11.2,2.42,"410.05","6.02",0,0,27.9,976.45,0,"0.00",0,0,18,316.6,5.75763914744691
"978",30,14,1,17,2.83,6.5,0.19,"-1.64",0.91,"-0.09",-1,2,7,0,0,0,0,0,0,7,11.2,"26.00",2,2.3,0.83,"2.40","0.88",0,0,0,0,0,"0.00",0,0,21,310.88,5.73940698562913
"979",47,9,9,72,4.28,21.1,5.36,"1.68",9.83,"2.29",-1,1,0,0,0,0,0,0,0,0,34.9,"30.00",34,8.85,2.18,"317.20","5.76",24.25,956.35,0,0,17,"540.00",0,0,17,409.54,6.01503457862041
"980",71,14,14,53,3.97,4.6,2.08,"0.73",0.35,"-1.04",16,2,7,0,3,0,0,0,0,4,29,"24.00",50,19,2.94,"911.85","6.82",23.25,1227.55,48.8,2297.55,8.75,"440.00",48.95,2193.75,21,400.49,5.99268879740768
"981",48,14,19,186,5.23,12.4,13.98,"2.64",9.09,"2.21",16,2,0,0,0,0,0,0,0,0,91.7,"27.00",57,19.2,2.95,"1067.95","6.97",29.75,1733.7,0,0,10.5,"580.00",0,0,25,450.32,6.10995844115577
"982",59,11,3,29,3.37,18.3,0.69,"-0.37",4.62,"1.53",-1,1,0,0,0,0,0,0,0,0,9.3,"30.00",44,14.7,2.69,"634.65","6.45",0,0,0,0,19,"815.00",0,0,19,232.62,5.44940622091089
